Shop Code,April 18,May 18,June 18,July 18,August 18,September 18,October 18,November 18,December 18,January 19,February 19,March 19,April 19,May 19,June 19,July 19,August 19,September 19,October 19,November 19,December 19,January 20,February 20,March 20,April 20,May 20,June 20,July 20,August 20,September 20,October 20,November 20,December 20,January 21,February 21,March 21,April 21,May 21,June 21,July 21,August 21,September 21,October 21,November 21,December 21,January 22,February 22,March 22,April 22,May 22,June 22,July 22,August 22,September 22,October 22,November 22,December 22,January 23,February 23,March 23
GMMH0489,17786.31,27459.03,43318.85,29669.08,44198.05,59270.64,63272.61,54253.69,46878.25,29903.87,43294.28999999999,32391.83,1558.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0490,0.0,0.0,0.0,0.0,241096.05,118970.31,131099.83,114747.78,50180.270000000004,93750.82,67945.15,67139.45999999999,46823.07,59406.58,45776.04,80610.94,81857.20999999999,67650.70999999999,47316.2,94107.78,106034.54,86432.01,54024.270000000004,125129.9,93624.35999999999,66814.45,15454.54,62432.490000000005,81226.2,57185.72,43506.16,148029.91,46566.72,0.0,0.0,156794.35,115302.85,0.0,81375.65,10155.84,0.0,125713.79999999999,104627.07,59679.66,91819.98,100887.29000000001,78888.9,108900.95000000001,103331.97,75100.04000000001,79151.82,93806.36,53328.43,123996.45,15665.83,105422.76,74130.41,67973.45,82677.87,88099.36
GMMH0491,0.0,0.0,0.0,169859.62,65310.4,29979.98,51920.58,21120.72,35626.3,31737.14,61032.17999999999,0.0,28216.26,33734.78,32178.76,71065.35,2608.7,0.0,48360.72,22388.78,64809.770000000004,28889.0,19998.01,79878.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149880.16,0.0,0.0,0.0,0.0,0.0,0.0,47513.27,0.0,0.0,6279.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0493,197120.26,42806.41,52527.35,55143.42,34353.84,12668.83,18253.56,11696.59,15264.54,12902.93,9728.09,22468.550000000003,10128.619999999999,8214.49,12051.91,16939.95,21763.88,5053.77,6367.01,17165.65,8774.93,11720.310000000001,17005.72,10229.4,33519.29,14996.4,7306.95,12235.05,9651.48,15724.61,11095.060000000001,5931.95,13659.64,13892.54,7700.68,17430.2,40383.490000000005,0.0,13320.73,14071.98,12529.86,8852.68,12112.9,0.0,20560.949999999997,23976.98,0.0,16097.42,0.0,26274.690000000002,0.0,17647.07,0.0,19454.25,0.0,21195.88,0.0,12315.01,10735.08,5201.92
GMMH0494,0.0,201952.92,22185.85,10830.18,27199.66,28351.879999999997,22358.52,21211.23,23904.2,28677.97,6595.9,20886.3,20967.760000000002,16483.26,6654.97,17902.2,13182.76,10428.44,11953.86,12725.44,20942.449999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0495,202836.71,6213.59,5612.63,10094.58,14039.61,20231.9,13681.35,20095.57,29025.89,34352.5,0.0,24089.829999999998,20116.14,14762.4,34198.91,29630.62,18222.25,26197.0,7966.99,28260.99,26692.230000000003,23226.96,16227.539999999999,59402.11,10915.91,15594.47,52556.42,33613.18,26876.37,33558.81,18164.59,80448.59,7100.2,46890.84,25142.3,0.0,45836.27,18260.27,25482.06,64979.44,62078.22,7377.1,22587.739999999998,28140.38,21801.08,54864.2,8765.5,17549.35,30761.14,17271.34,43354.11,12619.17,25147.92,16987.78,21505.16,23485.96,27932.54,24186.12,30232.27,30193.23
GMMH0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216823.88,42399.48,53765.23,35452.41,52317.1,51581.0,39069.79,41555.92,41282.36,49887.020000000004,40605.740000000005,47771.71,27133.21,28337.41,30343.4,34848.18,26040.460000000003,21955.1,18281.87,35541.21,43779.649999999994,38329.99,48482.979999999996,27831.760000000002,29943.6,38009.16,111109.22,45554.56,40677.71,45577.76,45120.57,52597.92,37171.75,36942.66,65370.82000000001,48048.27,34133.8,46968.25,37296.759999999995,37598.3,59948.32,35765.89,61165.91,68489.83,39368.95,35636.490000000005,116043.85,24456.54,53007.19,38644.89
GMMH0504,0.0,0.0,0.0,233489.28,77360.23,73205.76,45326.58,86095.09,86553.76,73886.51000000001,39089.63,47798.41,57588.87,53768.39,45694.5,40565.29,56422.649999999994,49036.38,54046.2,39964.45,46390.85,43534.42,76185.09,68900.32,52017.38,225008.74,160016.57,49557.21,49006.31,37694.01,67939.17,46097.729999999996,37674.2,28104.54,36170.28,18702.27,41433.44,14495.68,30975.739999999998,45706.55,36902.84,33792.75,24772.08,52554.520000000004,8173.52,32390.909999999996,11034.78,30899.48,40387.67,0.0,99803.36,0.0,31342.61,17936.66,23170.8,34647.979999999996,11543.86,0.0,14307.27,0.0
GMMH0505,0.0,0.0,191371.73,38556.16,40033.149999999994,95964.31,47245.89,60255.69,79421.43,61121.77,24784.74,62861.38,59699.2,30985.65,52333.270000000004,55920.36,13016.79,45978.83,27573.15,39440.59,30471.08,21516.83,25474.050000000003,75680.29000000001,21678.68,10494.04,37027.89,58727.09,61497.25,96338.64,73366.53,51053.479999999996,49312.520000000004,56195.79,28259.71,48171.0,31290.87,33281.2,66091.92,30600.69,71739.99,36575.92,23319.24,65698.17,38365.32,17118.06,65314.85,9063.3,55323.94,39852.34,32321.68,52163.97,31920.0,19548.28,26801.83,54914.92,29429.72,28975.93,45719.93,23847.15
GMMH0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196313.27,60618.91,82036.75,60613.54,58504.17,56574.15,64798.72,43981.62,24467.22,72783.42,46381.18,42330.56,56561.39,25144.33,36475.47,17789.48,21632.96,34000.47,0.0,37561.31,36654.46,47170.82000000001,44754.86,51398.24,0.0,42891.1,0.0,46825.05,0.0,45022.07,25045.83,24892.72,23895.56,32100.62,0.0,24661.82,46871.479999999996,0.0,45060.11,33349.63,0.0,48372.92,21955.3,25529.35,28130.25,31281.84,28741.27,12266.130000000001,27765.88,31885.78,21574.3,25525.39,22944.56
GMMH0507,261685.96,0.0,0.0,0.0,5361.11,0.0,0.0,20090.26,0.0,16811.9,39227.549999999996,38374.240000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225216.35,53202.64,34102.47,48302.72,37682.33,43070.44,53547.35,48910.68,29596.41,37589.18,46285.850000000006,34486.61,46055.61,21835.63,54607.21,59197.25,27029.44,63660.57,31237.53,65045.979999999996,46292.83,27871.27,57006.61,70092.63,46172.99,0.0,0.0,77815.26000000001,50395.43,29384.5,0.0,60520.119999999995,35280.91,33853.05,17993.7,27070.27,55526.95,18797.79,36609.26,0.0,58159.09,59485.06,0.0,70412.07,83175.22,17830.29,32780.05,19934.36,50785.87,28723.37,40199.81,14531.94
GMMH0510,0.0,0.0,0.0,0.0,195654.74,61232.39,56291.880000000005,73090.5,43762.67,62900.51,44394.53,54832.729999999996,37487.84,65222.4,48397.5,43253.119999999995,62223.880000000005,28887.41,49399.55,36608.69,34227.96,23891.73,12344.03,17276.77,13183.94,4559.75,7916.79,30092.07,23663.620000000003,26358.300000000003,16953.870000000003,30168.84,26500.03,8041.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202188.41,22257.73,12927.81,10051.789999999999,16655.010000000002,48340.24,10918.18,11897.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0516,0.0,0.0,0.0,185124.03,63260.29,68947.69,132504.07,104135.67,104805.69,107605.69,125020.87,101196.25,117711.62999999999,84936.5,64790.96,81016.65,131578.0,66457.83,91580.63,77070.6,65617.83,64898.29,66162.9,111069.8,117193.95999999999,106345.08,73522.16,94493.04999999999,47110.619999999995,38552.83,123278.69,118898.16,125892.65,46392.44,44716.83,85512.56,0.0,59748.119999999995,58898.86,40519.54,73301.67,57676.020000000004,39624.380000000005,42898.28,68615.8,28408.74,67371.86,56799.28,72279.58,28865.54,5964.07,90808.7,40100.89,54072.66,111514.67,35721.87,32093.02,45970.61,58351.759999999995,73966.43000000001
GMMH0518,0.0,0.0,0.0,0.0,219599.58,116523.51000000001,109536.22,140513.87,49243.850000000006,101536.42,61692.55,78193.33,89032.18,117053.28,49429.25,48835.97,92045.36,77336.26000000001,62966.61,58107.88,68311.87,37489.6,49370.96,86955.32,39137.61,72916.11,84863.14,101973.15,60665.28,119546.70000000001,80047.76000000001,41998.25,111778.28,36146.25,41295.21,108939.48999999999,68088.22,33884.96,103802.61,22938.18,90472.09,0.0,0.0,70112.31,104943.97,0.0,109173.52,0.0,67780.13,0.0,0.0,94013.77,0.0,28137.52,35965.37,0.0,95651.48999999999,29827.93,0.0,0.0
GMMH0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249543.14,25552.22,34824.12,31073.38,49147.729999999996,22839.53,24446.33,36631.979999999996,34729.01,39623.04,29781.78,24587.34,40440.1,28161.46,25566.14,48898.88,50660.03,24777.82,0.0,36072.58,15396.42,23435.64,34652.619999999995,22118.67,42161.46,22836.92,5338.16,33897.09,37235.93,11848.43,25648.800000000003,22517.79,21673.17,22404.53,31761.02,24639.53,20174.47,24136.35,18453.32,15230.38,19051.2,10369.37,16547.370000000003,17774.81,30058.36,18947.47,18041.190000000002,14241.91,19442.1,21964.04,12639.740000000002,12229.439999999999
GMMH0520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202912.07,30888.469999999998,106190.82,0.0,55004.979999999996,0.0,69370.84,94075.70999999999,42676.54,29976.25,35361.840000000004,36874.39,24445.14,68857.67000000001,53700.75,43099.55,38676.58,48082.53,65196.57,90383.83,57914.71,77365.87000000001,44771.92,76933.81,72546.82,20976.57,86980.23999999999,61482.75,40594.89,71953.53,53838.34,53382.28,64100.25,77575.65000000001,75116.04999999999,32179.09,69075.79999999999,50786.61,64791.94,47359.24,85091.22,47022.07,74467.16,79712.03,62080.0,45152.48,86186.78,63714.97,51742.52,74855.32,61751.49
GMMH0521,0.0,0.0,153524.37,0.0,29616.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0522,0.0,0.0,0.0,250322.89,41806.64,86298.53,67541.45000000001,111922.33,65862.37,69578.46,99065.1,74485.06,71360.09,65510.63,96966.29000000001,104089.43999999999,104819.31,134791.52000000002,70364.34000000001,162793.37,75245.55,141358.41999999998,75689.74,359089.4,85133.23000000001,89445.04000000001,90992.17,177464.11,80881.48,127485.47,179242.28999999998,127362.5,132499.49,109823.89,162935.73,0.0,220415.59999999998,161314.7,89930.82,0.0,204836.79,147222.06,0.0,298610.97,0.0,281866.48,93579.2,296211.75,120898.73,0.0,0.0,79630.81,189790.82,198461.82,0.0,0.0,330107.6,82608.92,107514.19,156338.56
GMMH0523,0.0,0.0,0.0,204543.98,43632.92,0.0,0.0,32342.649999999998,36057.22,0.0,32425.52,35058.58,42978.59,34318.020000000004,40066.04,49951.66,46769.990000000005,67617.8,66657.7,60842.25,59269.16,59257.340000000004,60796.59,68583.1,28703.61,33519.600000000006,54144.67,57528.37,63529.16,76463.79,76783.48,76531.69,72203.7,70511.6,44617.26,68221.19,39305.72,42633.18,40313.63,27206.659999999996,127348.03,50156.17999999999,40873.27,53275.3,79125.77,148262.6,13514.4,146976.87,11086.02,37622.85,83160.11,31287.93,87160.31000000001,72934.16,15532.73,139895.03999999998,99738.83,0.0,69555.86,22735.03
GMMH0524,0.0,0.0,0.0,0.0,206307.9,47296.32,36313.72,29011.35,37718.81,32955.69,41690.11,19912.409999999996,31901.52,57550.950000000004,29369.72,20744.79,33622.69,14763.599999999999,27643.38,13051.380000000001,31769.97,27764.17,8522.19,28241.91,31013.600000000002,22300.1,21468.72,40664.44,18907.31,28255.37,25401.1,29821.65,18519.96,25625.940000000002,19434.98,14855.22,24082.17,16813.34,20271.84,17668.5,13471.25,13027.41,16065.19,14103.58,26191.97,16549.06,18653.12,16842.43,0.0,33572.28,11829.91,13928.47,0.0,42671.29,0.0,0.0,32428.1,32342.699999999997,25177.57,13380.45
GMMH0526,0.0,0.0,0.0,0.0,210246.62999999998,36740.13,49577.38,18999.66,20606.34,4577.52,0.0,16227.73,14577.86,4757.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0527,0.0,189652.93,11411.14,22680.49,51013.35,44029.53,55683.43,57260.1,63456.54,68173.43,67762.76999999999,63149.17,71339.89,81110.74,76433.82,88262.23,99735.95,67726.04000000001,128762.79999999999,96308.47,80354.09,118216.7,234762.88,53259.950000000004,0.0,0.0,20292.8,72525.66,38182.759999999995,80699.71,52938.11,71078.13,65369.3,75474.72,42887.21,59541.32,65450.97,53632.64,76305.3,55541.61,47862.130000000005,77074.87,65468.17999999999,77698.75,100408.0,53045.619999999995,49185.12,58732.990000000005,59388.259999999995,55830.520000000004,76576.74,49682.05,106311.02,124128.94,41325.86,85373.63,59656.61,74015.18,61609.87,51225.2
GMMH0528,0.0,0.0,194588.57,52244.34,33819.28,55647.49,81373.33,84850.56,34816.81,74076.35,74678.64,37689.44,61489.98,62404.990000000005,65649.34,28172.27,63099.840000000004,46245.02,32923.12,111828.83,48000.939999999995,63320.19,135292.59,19687.68,118320.34999999999,34022.09,47905.59,18892.75,32122.82,28181.82,10842.65,14571.1,32427.14,0.0,0.0,52321.45,0.0,0.0,0.0,19972.76,0.0,35398.99,0.0,0.0,18006.24,0.0,0.0,0.0,22652.94,21076.18,23650.15,0.0,0.0,19168.91,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0530,0.0,0.0,0.0,0.0,0.0,197084.01,58747.99,102680.53,104527.58,93714.19,70631.63,112193.98000000001,101212.86,114229.09,122201.93000000001,110770.70999999999,120233.07,143477.93,129188.33,119531.43,141838.2,86542.89,0.0,0.0,0.0,0.0,0.0,84223.65,56895.8,120919.62,129279.93,66056.3,62289.840000000004,119465.08,67408.11,118499.45999999999,202996.54,124497.06,126243.39,89598.85,133660.2,146265.4,188045.81,119630.93000000001,134921.06,252628.27,159461.28999999998,179046.63,182616.84,176327.69,220807.22,187969.66,245453.49,186997.25,244199.25,224298.96,211963.16,222028.94,158621.16999999998,145087.84
GMMH0531,0.0,0.0,203027.73,44186.36,51807.979999999996,58692.68,51027.72,53169.71000000001,72155.6,46015.36,67245.81,70467.39,63699.74,31768.86,62716.79,55400.92,54544.09,84718.03,28171.59,62880.12,40296.76,50446.369999999995,43615.82,67283.42,19441.65,59533.34,43851.83,68577.7,63099.32,90582.84,104723.06,58921.22,74529.75,93532.04000000001,60960.78,72893.74,75408.15,83011.73,59872.12,64080.9,56479.23,52302.729999999996,69074.59,47308.05,56662.85,80218.34,63000.549999999996,52922.520000000004,52790.33,53035.9,49905.01,63694.06,53762.26,45102.8,53376.57,37327.78,44546.77,35994.57,46719.86,40267.61
GMMH0532,0.0,0.0,0.0,0.0,0.0,209090.66999999998,35434.61,10382.08,30318.7,31654.07,25573.03,26214.89,0.0,0.0,36908.86,19002.13,0.0,16429.09,0.0,16487.86,8882.74,9699.21,0.0,0.0,52180.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.09,10449.82,0.0,0.0,0.0,11797.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0533,0.0,0.0,0.0,231480.98,193199.37,159435.97,245901.96,181135.99,218805.37,244067.81,174731.62,270432.86,305568.29000000004,265587.98,256369.65,215169.85,164878.4,203419.86,181002.86,165424.54,173126.18,118909.01,206899.31,75835.83,140203.78999999998,106789.93,166355.58000000002,168455.15,162516.66,123281.5,126617.91,139403.92,90327.34,121730.85,94530.01999999999,84630.36,77390.6,95773.49,93310.71,79524.76000000001,75400.48000000001,66818.48,87212.68,77331.42,75830.86,61716.81,73859.69,65296.74,55750.46,64638.74,46137.229999999996,49515.59,51487.7,28543.480000000003,32492.45,47112.47,23015.77,27638.91,15448.16,18672.059999999998
GMMH0534,0.0,0.0,0.0,0.0,195957.16,22430.75,108600.69,86280.37,113969.32999999999,76603.04000000001,54731.11,91282.15000000001,52057.21,72286.67,70180.31,55775.84,80799.0,58851.81,88184.22,55848.53,61782.77,50752.29,57244.590000000004,69012.77,36074.729999999996,85104.98999999999,73887.64,45783.29,84319.70000000001,109938.05,33104.59,62439.19,32086.25,49316.33,50843.42,41772.06,13309.93,90936.77,82251.6,75577.82,14576.56,85880.51000000001,19730.17,0.0,94480.34,48139.12,0.0,144090.11,0.0,0.0,55850.86,14460.19,0.0,57658.91,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0535,0.0,0.0,0.0,0.0,0.0,0.0,192938.05,18323.66,36349.85,59350.29,38205.7,96924.6,54735.85,67292.06,116811.08,40699.81,54941.770000000004,53955.61,60828.91,69856.51999999999,82851.52,77417.57,34719.67,115830.52,76759.1,57610.94,73580.17,82275.1,70287.33,74183.68,78317.95,53397.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0536,261298.08,75776.83,57738.13,62774.54,68773.37,44368.229999999996,76010.24,41334.04,63080.02,0.0,57598.51,22253.66,22041.07,2064.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149013.35,6597.18,13261.869999999999,8492.15,11123.38,0.0,19177.94,29204.45,23624.48,17625.72,12069.33,15435.29,31455.03
GMMH0537,0.0,0.0,0.0,229528.34,132635.38,246130.51,275957.11,275080.24,222861.43,245069.91999999998,200077.26,343683.49,153333.25,247438.13,215917.0,218256.2,236215.46000000002,213618.15,217454.14,237402.62,332769.97000000003,165715.21000000002,243395.57,1010225.0700000001,82457.36,64455.85,128286.60999999999,185778.09000000003,146070.71,172542.82,117486.48000000001,171198.14,243236.41,274746.67,84836.55,169338.07,128305.56,151512.28,157135.47,198077.49,181180.77000000002,219261.22,164222.87,195598.51,209785.98,199500.94,150993.98,161792.24,178873.59,170537.18,151083.14,148755.48,144322.17,148588.66,147317.32,107807.76000000001,119278.96,121815.6,115215.89,130371.73
GMMH0539,0.0,0.0,0.0,0.0,215212.17,28877.7,46469.94,0.0,68477.24,38265.2,22152.56,2267.8900000000003,0.0,78893.44,0.0,52718.63,64338.34,110374.4,0.0,41725.38,45100.61,0.0,94941.85,132617.57,66617.61,149713.69,0.0,97204.03,126993.22,177151.21000000002,0.0,0.0,84784.56,120016.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124892.34,27609.3,0.0,249858.73,71606.06,0.0,57740.98,0.0,77301.88,0.0,0.0,0.0
GMMH0540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179107.57,34105.22,44848.16,62587.57,40019.57,58308.380000000005,50901.54,46274.82,61561.94,51686.6,68121.92,50308.48,50859.399999999994,51912.49,15161.810000000001,25880.3,21303.26,32109.289999999997,8600.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15189.66,6139.5,9719.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0541,0.0,0.0,0.0,0.0,170359.89,0.0,13597.29,6155.84,29137.23,0.0,16592.34,8688.47,11878.4,0.0,0.0,15473.58,0.0,0.0,0.0,0.0,5433.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248264.47,19725.18,16647.84,24227.230000000003,19761.75,0.0,8928.81,12896.01,8396.68,14322.51,19616.65,16503.03,14337.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156629.15999999997,49078.33,33049.18,25050.56,61400.22,26644.95,30940.9,23636.05,31121.66,51521.14,35124.83,70331.70999999999,33135.88,43667.37,39643.17,23179.72,131383.35,20299.38,50210.75,30248.72,52546.67,70237.94,0.0,51476.76,37073.36,70324.22,45336.84,21033.3,21733.72,66311.61,24044.43,64546.71,0.0,52313.03,62495.97,39628.06,0.0,72486.1,65584.05,39043.97,43599.26,50790.95,59863.54,60823.45,66453.0,60125.3,61403.38,0.0,74812.65,72232.34999999999,44887.65,0.0,0.0
GMMH0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212943.86,45472.33,37699.86,26452.34,75587.78,16684.59,0.0,73401.79999999999,40500.82,24850.41,26943.9,42664.130000000005,105537.65,0.0,24827.11,53468.97,80807.23,64227.29,47142.16,70699.66,21368.940000000002,119292.70999999999,0.0,21432.7,0.0,29144.81,18870.63,21290.73,70516.6,52431.399999999994,30667.35,19969.51,24941.18,30449.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25705.08,30304.48,0.0,46245.450000000004,37179.39,22152.97,26461.33,25994.86,47645.090000000004,0.0
GMMH0545,0.0,0.0,0.0,180073.5,23215.11,32895.54,39238.4,60882.33,29582.82,35538.009999999995,27880.54,58442.92999999999,45650.119999999995,7933.36,37053.45,29281.02,27288.99,27662.13,22078.56,21468.65,23201.55,23879.2,35788.43,23087.93,27952.66,28819.62,16224.86,44180.97,51281.97,21397.16,56571.96000000001,23252.32,38191.05,27934.29,14838.5,45976.020000000004,41370.95,40352.84,33457.83,36064.130000000005,34983.42,20142.97,33937.94,29410.56,28791.47,28446.65,43071.05,21529.14,15659.62,34561.05,43338.88,19903.91,48461.79,26200.199999999997,47063.28,36429.8,39661.06,28977.76,17928.13,41081.43
GMMH0546,0.0,0.0,0.0,237062.33,62588.08,56280.159999999996,63305.479999999996,69503.03,72299.0,84884.47,73729.73,91665.06999999999,70078.06,80381.4,64318.74,93416.95000000001,115852.31,88420.19,94931.43,85599.37,135312.54,88464.70000000001,96911.93,254728.84,20075.510000000002,63320.96,41821.42,84373.06,119265.67000000001,96900.83,100697.35,107338.18,86390.04,88397.94,61578.79,69577.73999999999,100657.84,66253.53,63788.1,76880.65,85756.85,75368.69,82286.6,56163.17,105510.64,86133.36,71730.99,86245.41,66039.0,83836.09,94737.43000000001,80298.88,106088.1,84729.68,82808.43,81215.86,83528.75,91324.84,88835.95,123805.88
GMMH0547,0.0,0.0,0.0,194814.71,11901.69,35834.62,67750.58,57276.18,18971.4,47797.380000000005,14546.34,21110.68,27190.86,0.0,6651.26,21412.489999999998,22454.76,10340.56,19915.559999999998,10889.66,4710.6,18014.92,14649.88,0.0,38001.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0549,0.0,0.0,0.0,0.0,0.0,0.0,194702.77,58229.009999999995,79450.18000000001,24995.78,20962.8,8911.07,49589.450000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28644.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56815.21,6187.58,5407.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198395.79,0.0,0.0,31701.35,17406.28,31084.96,17645.46,30072.6,34655.39,17218.04,9322.13,0.0,11918.62,19896.41,30223.43,40318.15,61418.12,40003.78,0.0,40421.74,19161.449999999997,17491.39,19814.07,139451.4,32214.79,43627.97,68301.97,79243.6,99437.12999999999,70042.77,50848.05,64595.6,68788.20999999999,64459.479999999996,59214.3,68609.94,51954.95,89164.84,62029.28,43279.06,52310.270000000004,68616.88,41289.869999999995,37784.68,52678.700000000004,48378.75,57414.56,45045.81,56627.01,59843.7,53839.94,38631.06
